,id,title,extract
3365,6032063,Kévin Rimane,"Kévin Rimane est un footballeur français, international guyanais, né le 23 février 1991 à Cayenne en Guyane. Il joue actuellement pour le club roumain du FC Hermannstadt."
3366,6033084,Cécile Coulon,"Cécile Coulon, née le 13 juin 1990 à Clermont-Ferrand (Puy-de-Dôme), est une romancière, nouvelliste et poétesse française."
3367,6048893,Nora Hamzawi,"Nora Hamzawi, née le 29 avril 1985 à Cannes, est une humoriste, comédienne et chroniqueuse française. Elle s'est lancée sur scène en 2009, et depuis, alterne les spectacles, les chroniques radio et les rôles d'actrice."
3368,6049260,Aéroport international Cesária-Évora,"L'aéroport international Cesária-Évora, anciennement aéroport international de São Pedro (code AITA : VXE • code OACI : GVSV), est un aéroport du Cap-Vert situé à São Pedro, près de Mindelo, la capitale de l'île de São Vicente, elle-même située dans le groupe des îles de Barlavento au nord-est de l'archipel."
3369,6049786,Jean-Claude Lecas,"Jean-Claude Lecas est un acteur français né le 2 mai 1953 à Nogent-sur-Marne. Au cinéma, il a travaillé avec de grands réalisateurs et a également joué dans de nombreux films et séries pour la télévision."
3370,6093751,Jordan Veretout,"Jordan Veretout, né le 1er mars 1993 à Ancenis, est un footballeur français qui évolue au poste de milieu de terrain à l'AS Rome, en prêt de l'AC Fiorentina."
3371,6106546,Tímea Babos,"Tímea Babos, née le 10 mai 1993 à Sopron, est une joueuse de tennis hongroise.
Professionnelle depuis 2011, elle atteint la vingt-cinquième place mondiale du classement WTA en simple le 19 septembre 2016, mais ses performances ont surtout lieu en double puisqu'elle atteint la première place mondiale le 16 juillet 2018.
À ce jour, elle a remporté quatre titres en simple sur circuit WTA et vingt-et-un en double.
En 2018, elle remporte l'Open d'Australie en double dames et le Masters de tennis avec Kristina Mladenovic.
En 2019, elle remporte le tournoi de Roland-Garros en double dames toujours avec Kristina Mladenovic."
3372,6116737,Thomas Porcher,"Thomas Porcher, né le 5 juillet 1977 à Drancy, est un économiste, membre du collectif Les économistes atterrés, professeur à PSB Paris School of Business et essayiste français."
3373,6118826,Isabelle Ithurburu,"Isabelle Ithurburu, née le 24 février 1983 à Pau, est une journaliste sportive et animatrice française de télévision."
3374,6119627,Laura Carmichael,"Laura Carmichael est une actrice britannique née le 16 juillet 1986. Elle est connue pour son rôle de Lady Edith Crawley dans la série télévisée anglaise Downton Abbey et de Henrietta dans le film Madame Bovary, ainsi que pour sa participation à la Fitzrovia Radio Hour."
3375,6120453,CASA C-101 Aviojet,"Le CASA C-101 Aviojet est un avion d'attaque au sol léger ainsi qu'un avion d'entraînement monoréacteur issus de la collaboration entre CASA, Northrop Grumman et MBB. Son développement commença en 1974 pour se terminer en 1997."
3376,6125467,Nos plus belles vacances (film),"Nos plus belles vacances est un film français, réalisé par Philippe Lellouche et sorti en 2012."
3377,6145791,Lucas Digne,"Lucas Digne, né le 20 juillet 1993 à Meaux, est un footballeur international français qui évolue au poste de défenseur à l'Everton FC.
Avec l'équipe de France, il participe à la Coupe du monde 2014 et à l'Euro 2016."
3378,6147452,Olivier Delacroix,"Olivier Delacroix, né le 30 mai 1964 à Évreux (Eure), est un documentariste et animateur français de télévision. Il a été chanteur du groupe Black Maria de 1987 à 1998. En 2017 il revient en solo avec un premier album ""Amor""."
3379,6147648,Paolo Lorenzi,"Paolo Lorenzi, né le 15 décembre 1981 à Rome, est un joueur de tennis italien, professionnel depuis 2003."
3380,6155124,David Baiot,"David Baiot, né le 6 février 1983 à Libreville au Gabon, est un acteur franco-gabonais. Il est notamment connu pour son rôle de Djawad Sangha dans la série Plus belle la vie de 2009 à 2017."
3381,6157869,Antoine Coesens,Antoine Coesens est un acteur français né à Lille dans le département du Nord.
3382,6162012,Libération de la Corse,"La Libération de la Corse (nom de code opération Vésuve) pendant la Seconde Guerre mondiale est une opération militaire effectuée du 8 septembre au 4 octobre 1943 par l'Armée française, à l'initiative du général Henri Giraud, alors coprésident du CFLN, contre l'avis du général de Gaulle, lui aussi coprésident du CFLN, qui trouvait l'opération risquée et voulait attendre un accord et une aide substantielle des Alliés.
Les opérations ont été faites par une partie de l'Armée française de la Libération, avec l'assistance des Maquis corses et la complicité des Forces armées italiennes d'occupation,. La Corse devient alors une base d'aviation pour les Alliés, facilitant la libération de l’Italie commencée quelques mois auparavant et devant s'intensifier. Cette opération qui est le premier acte de la Libération de la France, met ainsi fin à une année d'occupation de l'île par les forces de l'Axe."
3383,6174126,Dépression et des potes,"Dépression et des potes est une comédie française écrite et réalisée par Arnaud Lemort, sortie en 2012."
3384,6175810,Warren Barguil,"Warren Barguil, né le 28 octobre 1991 à Hennebont (Morbihan), est un coureur cycliste français, professionnel depuis 2013 et membre de l'équipe Arkéa-Samsic. Vainqueur du Tour de l'Avenir 2012, il a également remporté deux étapes du Tour d'Espagne 2013 et deux étapes et le maillot à pois du Tour de France 2017. Il est également champion de France sur route en 2019."
3385,6183549,Liste des pays du monde par superficie forestière,"Cet article présente la surface occupée par la forêt dans tous les pays du monde, et dans certaines unités géographiques comprises dans ces pays."
3386,6188232,Abdul Majeed Waris,"Waris Abdul Majeed est un footballeur international ghanéen, né le 19 septembre 1991 à Tamale au Ghana. Il évolue au poste d'attaquant au FC Porto."
3387,6188313,Nathalie Besançon,Nathalie Besançon est une actrice française.
3388,6208181,Thomas Meunier,"Thomas Meunier est un footballeur international belge, né le 12 septembre 1991 à Sainte-Ode en Belgique qui évolue actuellement en Ligue 1 au Paris Saint-Germain, au poste de défenseur."
3389,6213754,Alonzo (rappeur),"Kassim Djae, dit Alonzo, né le 25 juillet 1982 à Marseille, dans les Bouches-du-Rhône, est un rappeur et chanteur français. Il commence sa carrière au sein du groupe Psy 4 de la rime, avec Sya Styles et ses cousins Soprano et Vincenzo. En 2009, il se lance dans une carrière solo et publie sa première mixtape intitulée Un dernier coup d'œil dans le rétroviseur."
3390,6221167,Valentin Eysseric,"Valentin Eysseric, né le 25 mars 1992 à Aix-en-Provence, est un footballeur français qui évolue au poste de milieu offensif à l'AC Fiorentina."
3391,6225367,Jubilations vers le ciel,Jubilations vers le ciel est un roman de Yann Moix publié le 14 février 1996 aux éditions Grasset et ayant obtenu la même année le Prix Goncourt du premier roman.
3392,6237651,Oblivion (film),"Oblivion, ou L'Oubli au Québec, est un film de science-fiction post-apocalyptique américain écrit, produit et réalisé par Joseph Kosinski, et sorti en 2013. Le scénario est fondé sur le comics du même nom. Selon Kosinsky, Oblivion est un hommage aux films de science-fiction des années 1970. Du moins, un clin d'œil est fait à La Jetée (Chris Marker, 1962)."
3393,6240755,Lou de Laâge,"Lou de Laâge, née le 27 avril 1990 à Bordeaux, est une actrice française."
3394,6243724,Alice Englert,"Alice Englert (née en 1994) est une actrice néo-zélandaise et la fille de la réalisatrice Jane Campion. 
Elle joue le rôle de Lena Duchannes, une enchanteresse, dans le film fantastique Sublimes créatures."
3395,6247164,Caroline Vigneaux,"Caroline Vigneaux, née le 27 janvier 1975 à Nantes, était une avocate, secrétaire de la conférence du stage, devenue humoriste en 2009."
3396,6260132,Nathalie Saint-Cricq,"Nathalie Saint-Cricq, née en 1960, est une journaliste française.
Elle est responsable du service politique de France 2."
3397,6261170,Andrew Luck,"Andrew Austen Luck, né le 12 septembre 1989 à Washington, est un joueur américain de football américain évoluant au poste de quarterback pour les Colts d'Indianapolis."
3398,6262996,"Maman (film, 2012)","Maman est un film français réalisé par Alexandra Leclère, sorti en 2012."
3399,6272719,Jeremiah Denton,"Jeremiah Andrew Denton, né le 15 juillet 1924 à Mobile et mort le 28 mars 2014 à Virginia Beach, est un militaire et homme politique américain, membre du Parti républicain."
3400,6275059,Lorenzo Insigne,"Lorenzo Insigne, né le 4 juin 1991 à Frattamaggiore, est un footballeur international italien, évoluant au poste d'attaquant au SSC Napoli, dont il est le capitaine, et en équipe d'Italie. 
Surnommé Il Magnifico pour son jeu esthétique, son efficacité lui permet de faire partie des meilleurs ailier de son époque.  
Son frère cadet, Roberto, est également footballeur."
3401,6276095,Titanic II (projet de paquebot),"En février 2012, le milliardaire australien Clive Palmer dévoile les plans d'une réplique du Titanic de 1912, le Titanic II, qu'il prévoit de faire construire par le chantier naval chinois CSC Jinling Shipyard, et d'exploiter avec une compagnie du nom de Blue Star Line, entre l'Europe et les États-Unis.
Clive Palmer explique qu'il rencontre des difficultés à faire en sorte que le paquebot soit à la fois la réplique exacte du Titanic et en conformité avec les normes de sécurité modernes."
3402,6276357,"Maman (film, 1914)","Maman (Mother) est un film muet américain de Maurice Tourneur, sorti en 1914"
3403,6277893,Douglas Booth,"Douglas Booth, né le 9 juillet 1992 à Greenwich dans le Grand Londres, est un acteur britannique.
Il se fait connaitre du public britannique en incarnant Boy George dans le téléfilm Karma Caméléon (Worried About the Boy) de Julian Jarrold en 2010, puis l'orphelin Pip dans la mini-série Les Grandes Espérances (Great Expectations) en 2011. Il est ensuite à l'affiche de plusieurs films tels que Roméo et Juliette (Romeo and Juliet) de Carlo Carlei en 2013, Noé (Noah) de Darren Aronofsky et The Riot Club de Lone Scherfig en 2014, et Jupiter : Le Destin de l'univers (Jupiter Ascending) de Lana et Andy Wachowski en 2015."
3404,6282325,Adèle Van Reeth,"Adèle Van Reeth, née le 16 décembre 1982[réf. nécessaire], est une philosophe, productrice de radio et chroniqueuse française."
3405,6284768,Walter White (personnage),"Walter Hartwell « Walt » White est le personnage principal de la série Breaking Bad créée par Vince Gilligan. Il est interprété par Bryan Cranston et doublé en version française par Jean-Louis Faure.
L'acteur Bryan Cranston fut récompensé à plusieurs reprises : dans la catégorie Meilleur acteur dans une série dramatique pour les Satellite Awards, et dans la catégorie Meilleur acteur principal dans une série dramatique pour les Emmy Awards 2008, 2009 et 2010."
3406,6292369,Mitsubishi Delica,"Le Mitsubishi Delica est une automobile produite par le constructeur Mitsubishi sous cinq générations depuis 1967. De 1967 à 2007, elle a été une camionnette. La cinquième mouture de 2007 est devenue un monospace."
3407,6293180,Jonas Martin,"Jonas Martin est un footballeur français né le 9 avril 1990 à Besançon. Il est actuellement milieu de terrain au Stade rennais FC.
Évoluant au poste de milieu relayeur, il commence sa carrière professionnelle au Montpellier HSC en 2010 avant d'être prêté pour une saison à l'Amiens SC en 2011, club évoluant en Ligue 2. Il revient dans son club formateur lors de la saison 2012-2013 et y reste jusqu'en 2016, avant de partir vers le Betis Séville l'espace d'une saison. Il retrouve la France et la Ligue 1 en 2017 en signant chez le promu strasbourgeois.
Il remporte l’édition 2009 de la Coupe Gambardella avec l'équipe des moins de 19 ans montpelliérains.
Au cours de la saison 2018-2019, il remporte la Coupe de la ligue face à Guingamp avec le RC Strasbourg Alsace, bien qu’absent de la finale en raison d’une blessure de longue durée."
